dataset,method,classifier,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
heart_h,gemini,mlp,True,5,1,False,0,1,67/33,1,0.7710359408033827,0.7754010695187166
heart_h,gemini,mlp,True,5,1,False,0,1,67/33,2,0.7746415770609318,0.7777777777777778
heart_h,gemini,mlp,True,5,1,False,0,1,67/33,3,0.7343189964157706,0.7300275482093663
heart_h,gemini,mlp,True,5,1,False,0,1,67/33,4,0.7141544117647058,0.711111111111111
heart_h,gemini,hgbdt,True,5,1,False,0,1,33/67,0,0.6959343488521776,0.7013871013871014
heart_h,gemini,hgbdt,True,5,1,False,0,1,33/67,1,0.7180735930735931,0.7269456486478516
heart_h,gemini,hgbdt,True,5,1,False,0,1,33/67,2,0.8106416275430359,0.8153597091652702
heart_h,gemini,hgbdt,True,5,1,False,0,1,33/67,3,0.7430235113161943,0.7467583277442432
heart_h,gemini,hgbdt,True,5,1,False,0,1,33/67,4,0.7461334511710119,0.7569901315789473
heart_h,gemini,hgbdt,True,5,1,False,0,1,50/50,0,0.7991021324354658,0.8028735632183908
heart_h,gemini,hgbdt,True,5,1,False,0,1,50/50,1,0.7313174114021572,0.7384740507294261
heart_h,gemini,hgbdt,True,5,1,False,0,1,50/50,2,0.7321862348178138,0.7321862348178138
heart_h,gemini,hgbdt,True,5,1,False,0,1,50/50,3,0.7469072164948454,0.7407407407407407
heart_h,gemini,hgbdt,True,5,1,False,0,1,50/50,4,0.8267206477732794,0.8281400904793372
heart_h,gemini,hgbdt,True,5,1,False,0,1,67/33,0,0.833124739257405,0.8342494714587738
heart_h,gemini,hgbdt,True,5,1,False,0,1,67/33,1,0.8241014799154334,0.8296392872664059
heart_h,gemini,hgbdt,True,5,1,False,0,1,67/33,2,0.692652329749104,0.692652329749104
heart_h,gemini,hgbdt,True,5,1,False,0,1,67/33,3,0.7585125448028673,0.7585125448028673
heart_h,gemini,hgbdt,True,5,1,False,0,1,67/33,4,0.7886029411764706,0.7804659498207885
heart_h,gemini,lr,True,5,1,False,0,1,33/67,0,0.8015447328899378,0.8116422947131609
heart_h,gemini,lr,True,5,1,False,0,1,33/67,1,0.8168290043290043,0.8303673938002296
heart_h,gemini,lr,True,5,1,False,0,1,33/67,2,0.8216521350324167,0.8265500298219206
heart_h,gemini,lr,True,5,1,False,0,1,33/67,3,0.7510986596352449,0.7510986596352449
heart_h,gemini,lr,True,5,1,False,0,1,33/67,4,0.7332081307998233,0.7357478202548625
heart_h,gemini,lr,True,5,1,False,0,1,50/50,0,0.8100448933782267,0.8148973266175901
heart_h,gemini,lr,True,5,1,False,0,1,50/50,1,0.8246340523882896,0.8323332506818746
heart_h,gemini,lr,True,5,1,False,0,1,50/50,2,0.7882591093117408,0.7944055944055944
heart_h,gemini,lr,True,5,1,False,0,1,50/50,3,0.7717525773195877,0.75943466402182
heart_h,gemini,lr,True,5,1,False,0,1,50/50,4,0.7795546558704454,0.7900555408622058
heart_h,gemini,lr,True,5,1,False,0,1,67/33,0,0.7676261994159366,0.7635964912280702
heart_h,gemini,lr,True,5,1,False,0,1,67/33,1,0.8124735729386892,0.8181818181818181
heart_h,gemini,lr,True,5,1,False,0,1,67/33,2,0.7665770609318996,0.7681126760563379
heart_h,gemini,lr,True,5,1,False,0,1,67/33,3,0.810483870967742,0.8122816901408451
heart_h,gemini,lr,True,5,1,False,0,1,67/33,4,0.7454044117647058,0.7487179487179487
heart_h,claude,mlp,True,5,1,False,0,1,33/67,0,0.7782664664235143,0.7859471206084752
heart_h,claude,mlp,True,5,1,False,0,1,33/67,1,0.7649891774891775,0.7679495959457608
heart_h,claude,mlp,True,5,1,False,0,1,33/67,2,0.8018108651911469,0.8018108651911469
heart_h,claude,mlp,True,5,1,False,0,1,33/67,3,0.7362118215776752,0.7355704697986578
heart_h,claude,mlp,True,5,1,False,0,1,33/67,4,0.7380689350419797,0.7474358974358974
heart_h,claude,mlp,True,5,1,False,0,1,50/50,0,0.7777777777777777,0.7811764705882354
heart_h,claude,mlp,True,5,1,False,0,1,50/50,1,0.8075885978428351,0.8125
heart_h,claude,mlp,True,5,1,False,0,1,50/50,2,0.7873481781376519,0.789828431372549
heart_h,claude,mlp,True,5,1,False,0,1,50/50,3,0.75659793814433,0.7448549466898091
heart_h,claude,mlp,True,5,1,False,0,1,50/50,4,0.7497975708502025,0.758952658026977
heart_h,claude,mlp,True,5,1,False,0,1,67/33,0,0.7382144347100543,0.7349345450611273
heart_h,claude,mlp,True,5,1,False,0,1,67/33,1,0.7942917547568711,0.7985502542464569
heart_h,claude,mlp,True,5,1,False,0,1,67/33,2,0.7862903225806452,0.7828976517501107
heart_h,claude,mlp,True,5,1,False,0,1,67/33,3,0.7540322580645161,0.7444589308996088
heart_h,claude,mlp,True,5,1,False,0,1,67/33,4,0.7141544117647058,0.711111111111111
heart_h,claude,hgbdt,True,5,1,False,0,1,33/67,0,0.7212508045483802,0.7276625758216956
heart_h,claude,hgbdt,True,5,1,False,0,1,33/67,1,0.7676948051948052,0.7786708149684556
heart_h,claude,hgbdt,True,5,1,False,0,1,33/67,2,0.8106416275430359,0.8153597091652702
heart_h,claude,hgbdt,True,5,1,False,0,1,33/67,3,0.748461876510657,0.7546422101449275
heart_h,claude,hgbdt,True,5,1,False,0,1,33/67,4,0.750165709235528,0.7618036509481259
heart_h,claude,hgbdt,True,5,1,False,0,1,50/50,0,0.80331088664422,0.8055555555555556
heart_h,claude,hgbdt,True,5,1,False,0,1,50/50,1,0.7482665639445301,0.7555555555555555
heart_h,claude,hgbdt,True,5,1,False,0,1,50/50,2,0.7076923076923077,0.708585370812789
heart_h,claude,hgbdt,True,5,1,False,0,1,50/50,3,0.7269072164948454,0.7235297107711076
heart_h,claude,hgbdt,True,5,1,False,0,1,50/50,4,0.8109311740890688,0.808209554395825
heart_h,claude,hgbdt,True,5,1,False,0,1,67/33,0,0.8233208176887776,0.8243171991985658
heart_h,claude,hgbdt,True,5,1,False,0,1,67/33,1,0.8124735729386892,0.8181818181818181
heart_h,claude,hgbdt,True,5,1,False,0,1,67/33,2,0.7065412186379928,0.7053123955897094
heart_h,claude,hgbdt,True,5,1,False,0,1,67/33,3,0.7804659498207885,0.7804659498207885
heart_h,claude,hgbdt,True,5,1,False,0,1,67/33,4,0.7817095588235294,0.7777777777777778
heart_h,claude,lr,True,5,1,False,0,1,33/67,0,0.7804119287706501,0.789482564679415
heart_h,claude,lr,True,5,1,False,0,1,33/67,1,0.7631493506493506,0.7643540669856459
heart_h,claude,lr,True,5,1,False,0,1,33/67,2,0.818578135479544,0.8253396253396253
heart_h,claude,lr,True,5,1,False,0,1,33/67,3,0.742968578334432,0.741639344262295
heart_h,claude,lr,True,5,1,False,0,1,33/67,4,0.7114449845338047,0.713726805276101
heart_h,claude,lr,True,5,1,False,0,1,50/50,0,0.8100448933782267,0.8148973266175901
heart_h,claude,lr,True,5,1,False,0,1,50/50,1,0.8444722650231125,0.8536439665471923
heart_h,claude,lr,True,5,1,False,0,1,50/50,2,0.782085020242915,0.7833070706043817
heart_h,claude,lr,True,5,1,False,0,1,50/50,3,0.7720618556701031,0.7639502207948614
heart_h,claude,lr,True,5,1,False,0,1,50/50,4,0.765587044534413,0.7785191562634524
heart_h,claude,lr,True,5,1,False,0,1,67/33,0,0.7676261994159366,0.7635964912280702
heart_h,claude,lr,True,5,1,False,0,1,67/33,1,0.8448202959830866,0.8509343763581052
heart_h,claude,lr,True,5,1,False,0,1,67/33,2,0.7768817204301075,0.7845655443711674
heart_h,claude,lr,True,5,1,False,0,1,67/33,3,0.8301971326164874,0.8263181214000885
heart_h,claude,lr,True,5,1,False,0,1,67/33,4,0.7454044117647058,0.7487179487179487
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,0,0.7738359201773836,0.75625
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,1,0.7583333333333333,0.7633136094674556
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,2,0.6151368760064413,0.6304909560723514
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,3,0.7366463826910075,0.720562667931089
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,33/67,4,0.6184738955823293,0.6304909560723514
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,0,0.8024193548387097,0.7697024755848285
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,1,0.7388392857142857,0.7388392857142857
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,2,0.6523809523809524,0.6640826873385013
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,3,0.7386363636363636,0.7230769230769231
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,50/50,4,0.6027000964320154,0.6068548387096775
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,0,0.8125,0.7948717948717949
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,2,0.7261904761904762,0.7538877620013522
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,3,0.6317829457364341,0.649438202247191
hepatitis,gpt-4o,mlp,True,5,1,False,0,1,67/33,4,0.6538461538461539,0.6835699797160244
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,0,0.5831485587583148,0.59375
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,1,0.6690476190476191,0.7111111111111111
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,2,0.5560923242082663,0.5568181818181819
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,3,0.7373225152129818,0.6921775898520084
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,4,0.6302352266207687,0.6370808678500985
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,0,0.7570564516129032,0.7823660714285714
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,1,0.6986607142857143,0.7354138398914518
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,2,0.6523809523809524,0.6640826873385013
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,3,0.5909090909090909,0.5846153846153846
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,4,0.6272902603664416,0.6399674178658702
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,0,0.7041666666666666,0.6923076923076923
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,1,0.6587301587301587,0.649438202247191
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,2,0.6904761904761905,0.6904761904761905
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,3,0.5736434108527132,0.5666666666666667
hepatitis,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,4,0.6025641025641026,0.6121629374641423
hepatitis,gpt-4o,lr,True,5,1,False,0,1,33/67,0,0.8087583148558759,0.7938416809832166
hepatitis,gpt-4o,lr,True,5,1,False,0,1,33/67,1,0.7333333333333334,0.7424148606811145
hepatitis,gpt-4o,lr,True,5,1,False,0,1,33/67,2,0.6119162640901771,0.6306818181818181
hepatitis,gpt-4o,lr,True,5,1,False,0,1,33/67,3,0.7251521298174441,0.7001972386587771
hepatitis,gpt-4o,lr,True,5,1,False,0,1,33/67,4,0.6781411359724613,0.6976744186046512
hepatitis,gpt-4o,lr,True,5,1,False,0,1,50/50,0,0.7953629032258065,0.7886178861788617
hepatitis,gpt-4o,lr,True,5,1,False,0,1,50/50,1,0.6953125,0.6953125
hepatitis,gpt-4o,lr,True,5,1,False,0,1,50/50,2,0.6936507936507936,0.7088716623600344
hepatitis,gpt-4o,lr,True,5,1,False,0,1,50/50,3,0.7537878787878788,0.7537878787878788
hepatitis,gpt-4o,lr,True,5,1,False,0,1,50/50,4,0.6943105110896818,0.711111111111111
hepatitis,gpt-4o,lr,True,5,1,False,0,1,67/33,0,0.8375,0.8375
hepatitis,gpt-4o,lr,True,5,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-4o,lr,True,5,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gpt-4o,lr,True,5,1,False,0,1,67/33,3,0.6873385012919897,0.7045454545454546
hepatitis,gpt-4o,lr,True,5,1,False,0,1,67/33,4,0.6666666666666666,0.6904761904761905
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,0,0.7527716186252772,0.7613310384394723
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,1,0.7654761904761904,0.7508104298801973
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,2,0.621309715512614,0.6393063583815028
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,3,0.7079107505070994,0.6718301778542742
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,33/67,4,0.6660929432013769,0.6780185758513931
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,0,0.7872983870967742,0.7743490838958534
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,1,0.6953125,0.6953125
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,2,0.6682539682539683,0.6903816793893129
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,3,0.7310606060606061,0.7088716623600344
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,50/50,4,0.7073288331726133,0.7117516629711751
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,0,0.7958333333333334,0.8046162104133119
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,2,0.7142857142857143,0.7312661498708011
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,3,0.6757105943152455,0.6835699797160244
hepatitis,gpt-o1,mlp,True,5,1,False,0,1,67/33,4,0.6923076923076923,0.7312661498708011
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,0,0.5892461197339246,0.6019682886823401
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,1,0.6690476190476191,0.7111111111111111
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,2,0.5778314546430489,0.5858008658008658
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,3,0.7373225152129818,0.6921775898520084
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,4,0.6302352266207687,0.6370808678500985
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,0,0.7883064516129032,0.8093945153407549
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,1,0.6986607142857143,0.7354138398914518
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,2,0.6190476190476191,0.6307692307692307
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,3,0.5909090909090909,0.5846153846153846
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,4,0.6272902603664416,0.6399674178658702
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,0,0.7541666666666667,0.7694013303769401
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,1,0.6587301587301587,0.649438202247191
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,2,0.6904761904761905,0.6904761904761905
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,3,0.5736434108527132,0.5666666666666667
hepatitis,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,4,0.6025641025641026,0.6121629374641423
hepatitis,gpt-o1,lr,True,5,1,False,0,1,33/67,0,0.7965631929046564,0.7730714927480427
hepatitis,gpt-o1,lr,True,5,1,False,0,1,33/67,1,0.7583333333333333,0.7633136094674556
hepatitis,gpt-o1,lr,True,5,1,False,0,1,33/67,2,0.6398282340311325,0.6676136363636364
hepatitis,gpt-o1,lr,True,5,1,False,0,1,33/67,3,0.7129817444219066,0.7080099091659785
hepatitis,gpt-o1,lr,True,5,1,False,0,1,33/67,4,0.7079747561675273,0.7312661498708011
hepatitis,gpt-o1,lr,True,5,1,False,0,1,50/50,0,0.8185483870967742,0.7974025974025973
hepatitis,gpt-o1,lr,True,5,1,False,0,1,50/50,1,0.6595982142857143,0.6640826873385013
hepatitis,gpt-o1,lr,True,5,1,False,0,1,50/50,2,0.6682539682539683,0.6903816793893129
hepatitis,gpt-o1,lr,True,5,1,False,0,1,50/50,3,0.7462121212121212,0.7380152671755725
hepatitis,gpt-o1,lr,True,5,1,False,0,1,50/50,4,0.7237222757955641,0.7383225806451613
hepatitis,gpt-o1,lr,True,5,1,False,0,1,67/33,0,0.8416666666666667,0.8045112781954887
hepatitis,gpt-o1,lr,True,5,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,gpt-o1,lr,True,5,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gpt-o1,lr,True,5,1,False,0,1,67/33,3,0.6873385012919897,0.7045454545454546
hepatitis,gpt-o1,lr,True,5,1,False,0,1,67/33,4,0.6666666666666666,0.6904761904761905
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,0,0.7677383592017738,0.7463740213066359
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,1,0.7404761904761905,0.7314974182444062
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,2,0.6089640365002684,0.621937727200885
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,3,0.7021636240703177,0.662861169837914
hepatitis,gemini,mlp,True,5,1,False,0,1,33/67,4,0.6959265633964429,0.7102167182662539
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,0,0.7872983870967742,0.7743490838958534
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,1,0.7667410714285714,0.7523809523809524
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,2,0.6761904761904762,0.7045454545454546
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,3,0.7310606060606061,0.7088716623600344
hepatitis,gemini,mlp,True,5,1,False,0,1,50/50,4,0.573288331726133,0.5772903225806452
hepatitis,gemini,mlp,True,5,1,False,0,1,67/33,0,0.825,0.8156962025316455
hepatitis,gemini,mlp,True,5,1,False,0,1,67/33,1,0.6698412698412698,0.6698412698412698
hepatitis,gemini,mlp,True,5,1,False,0,1,67/33,2,0.7642857142857142,0.7746130030959752
hepatitis,gemini,mlp,True,5,1,False,0,1,67/33,3,0.6873385012919897,0.7045454545454546
hepatitis,gemini,mlp,True,5,1,False,0,1,67/33,4,0.641025641025641,0.6640826873385013
hepatitis,gemini,hgbdt,True,5,1,False,0,1,33/67,0,0.5892461197339246,0.6019682886823401
hepatitis,gemini,hgbdt,True,5,1,False,0,1,33/67,1,0.6690476190476191,0.7111111111111111
hepatitis,gemini,hgbdt,True,5,1,False,0,1,33/67,2,0.5560923242082663,0.5568181818181819
hepatitis,gemini,hgbdt,True,5,1,False,0,1,33/67,3,0.7373225152129818,0.6921775898520084
hepatitis,gemini,hgbdt,True,5,1,False,0,1,33/67,4,0.6302352266207687,0.6370808678500985
hepatitis,gemini,hgbdt,True,5,1,False,0,1,50/50,0,0.7883064516129032,0.8093945153407549
hepatitis,gemini,hgbdt,True,5,1,False,0,1,50/50,1,0.6986607142857143,0.7354138398914518
hepatitis,gemini,hgbdt,True,5,1,False,0,1,50/50,2,0.6523809523809524,0.6640826873385013
hepatitis,gemini,hgbdt,True,5,1,False,0,1,50/50,3,0.5909090909090909,0.5846153846153846
hepatitis,gemini,hgbdt,True,5,1,False,0,1,50/50,4,0.6272902603664416,0.6399674178658702
hepatitis,gemini,hgbdt,True,5,1,False,0,1,67/33,0,0.7041666666666666,0.6923076923076923
hepatitis,gemini,hgbdt,True,5,1,False,0,1,67/33,1,0.6587301587301587,0.649438202247191
hepatitis,gemini,hgbdt,True,5,1,False,0,1,67/33,2,0.6904761904761905,0.6904761904761905
hepatitis,gemini,hgbdt,True,5,1,False,0,1,67/33,3,0.5736434108527132,0.5666666666666667
hepatitis,gemini,hgbdt,True,5,1,False,0,1,67/33,4,0.6025641025641026,0.6121629374641423
hepatitis,gemini,lr,True,5,1,False,0,1,33/67,0,0.7738359201773836,0.75625
hepatitis,gemini,lr,True,5,1,False,0,1,33/67,1,0.7083333333333333,0.720562667931089
hepatitis,gemini,lr,True,5,1,False,0,1,33/67,2,0.6180891035963499,0.6398760707125934
hepatitis,gemini,lr,True,5,1,False,0,1,33/67,3,0.7014874915483436,0.6876876876876876
hepatitis,gemini,lr,True,5,1,False,0,1,33/67,4,0.5889271371199082,0.6019682886823401
hepatitis,gemini,lr,True,5,1,False,0,1,50/50,0,0.810483870967742,0.7833333333333333
hepatitis,gemini,lr,True,5,1,False,0,1,50/50,1,0.703125,0.7088716623600344
hepatitis,gemini,lr,True,5,1,False,0,1,50/50,2,0.7015873015873015,0.7230769230769231
hepatitis,gemini,lr,True,5,1,False,0,1,50/50,3,0.7462121212121212,0.7380152671755725
hepatitis,gemini,lr,True,5,1,False,0,1,50/50,4,0.6648987463837994,0.6823241922345914
hepatitis,gemini,lr,True,5,1,False,0,1,67/33,0,0.8375,0.8375
hepatitis,gemini,lr,True,5,1,False,0,1,67/33,1,0.6698412698412698,0.6698412698412698
hepatitis,gemini,lr,True,5,1,False,0,1,67/33,2,0.7761904761904761,0.7984496124031008
hepatitis,gemini,lr,True,5,1,False,0,1,67/33,3,0.7545219638242895,0.7784090909090908
hepatitis,gemini,lr,True,5,1,False,0,1,67/33,4,0.6923076923076923,0.7117516629711751
hepatitis,claude,mlp,True,5,1,False,0,1,33/67,0,0.7677383592017738,0.7463740213066359
hepatitis,claude,mlp,True,5,1,False,0,1,33/67,1,0.7214285714285715,0.7214285714285715
hepatitis,claude,mlp,True,5,1,False,0,1,33/67,2,0.5840042941492217,0.59375
hepatitis,claude,mlp,True,5,1,False,0,1,33/67,3,0.6676808654496281,0.6128866640996021
hepatitis,claude,mlp,True,5,1,False,0,1,33/67,4,0.6302352266207687,0.6370808678500985
hepatitis,claude,mlp,True,5,1,False,0,1,50/50,0,0.7641129032258065,0.7641129032258065
hepatitis,claude,mlp,True,5,1,False,0,1,50/50,1,0.703125,0.7088716623600344
hepatitis,claude,mlp,True,5,1,False,0,1,50/50,2,0.626984126984127,0.6427480916030535
hepatitis,claude,mlp,True,5,1,False,0,1,50/50,3,0.6818181818181819,0.6640826873385013
hepatitis,claude,mlp,True,5,1,False,0,1,50/50,4,0.6108968177434908,0.6175483870967742
hepatitis,claude,mlp,True,5,1,False,0,1,67/33,0,0.825,0.8156962025316455
hepatitis,claude,mlp,True,5,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,claude,mlp,True,5,1,False,0,1,67/33,2,0.7023809523809523,0.7102167182662539
hepatitis,claude,mlp,True,5,1,False,0,1,67/33,3,0.6873385012919897,0.7045454545454546
hepatitis,claude,mlp,True,5,1,False,0,1,67/33,4,0.6794871794871795,0.7102167182662539
hepatitis,claude,hgbdt,True,5,1,False,0,1,33/67,0,0.5892461197339246,0.6019682886823401
hepatitis,claude,hgbdt,True,5,1,False,0,1,33/67,1,0.6690476190476191,0.7111111111111111
hepatitis,claude,hgbdt,True,5,1,False,0,1,33/67,2,0.5560923242082663,0.5568181818181819
hepatitis,claude,hgbdt,True,5,1,False,0,1,33/67,3,0.7373225152129818,0.6921775898520084
hepatitis,claude,hgbdt,True,5,1,False,0,1,33/67,4,0.5826161790017211,0.5890627469574838
hepatitis,claude,hgbdt,True,5,1,False,0,1,50/50,0,0.7883064516129032,0.8093945153407549
hepatitis,claude,hgbdt,True,5,1,False,0,1,50/50,1,0.6986607142857143,0.7354138398914518
hepatitis,claude,hgbdt,True,5,1,False,0,1,50/50,2,0.5857142857142857,0.5951145038167939
hepatitis,claude,hgbdt,True,5,1,False,0,1,50/50,3,0.5909090909090909,0.5846153846153846
hepatitis,claude,hgbdt,True,5,1,False,0,1,50/50,4,0.6272902603664416,0.6399674178658702
hepatitis,claude,hgbdt,True,5,1,False,0,1,67/33,0,0.7041666666666666,0.6923076923076923
hepatitis,claude,hgbdt,True,5,1,False,0,1,67/33,1,0.6587301587301587,0.649438202247191
hepatitis,claude,hgbdt,True,5,1,False,0,1,67/33,2,0.6904761904761905,0.6904761904761905
hepatitis,claude,hgbdt,True,5,1,False,0,1,67/33,3,0.5736434108527132,0.5666666666666667
hepatitis,claude,hgbdt,True,5,1,False,0,1,67/33,4,0.6025641025641026,0.6121629374641423
hepatitis,claude,lr,True,5,1,False,0,1,33/67,0,0.7799334811529933,0.7663539051143122
hepatitis,claude,lr,True,5,1,False,0,1,33/67,1,0.7333333333333334,0.7424148606811145
hepatitis,claude,lr,True,5,1,False,0,1,33/67,2,0.6057434245840043,0.6218181818181818
hepatitis,claude,lr,True,5,1,False,0,1,33/67,3,0.7129817444219066,0.7080099091659785
hepatitis,claude,lr,True,5,1,False,0,1,33/67,4,0.7079747561675273,0.7312661498708011
hepatitis,claude,lr,True,5,1,False,0,1,50/50,0,0.8266129032258065,0.8119575699132112
hepatitis,claude,lr,True,5,1,False,0,1,50/50,1,0.6674107142857143,0.676923076923077
hepatitis,claude,lr,True,5,1,False,0,1,50/50,2,0.6523809523809524,0.6640826873385013
hepatitis,claude,lr,True,5,1,False,0,1,50/50,3,0.7121212121212122,0.7195161817587447
hepatitis,claude,lr,True,5,1,False,0,1,50/50,4,0.7025072324011572,0.7246809666033125
hepatitis,claude,lr,True,5,1,False,0,1,67/33,0,0.8375,0.8375
hepatitis,claude,lr,True,5,1,False,0,1,67/33,1,0.5984126984126984,0.6043956043956045
hepatitis,claude,lr,True,5,1,False,0,1,67/33,2,0.6642857142857144,0.6835699797160244
hepatitis,claude,lr,True,5,1,False,0,1,67/33,3,0.6873385012919897,0.7045454545454546
hepatitis,claude,lr,True,5,1,False,0,1,67/33,4,0.6923076923076923,0.7117516629711751
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,33/67,0,0.9382098496931033,0.9397974652840944
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,33/67,1,0.9398601398601398,0.9414448287963102
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,33/67,2,0.9442594043887147,0.942954822954823
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,33/67,3,0.9634399564937954,0.9672413148348977
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,33/67,4,0.9461364084368225,0.9525114155251142
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,50/50,0,0.9393128067826862,0.9413558106169297
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,50/50,1,0.949360341151386,0.9513609995537706
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,50/50,2,0.9464332719136614,0.9472955449570319
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,50/50,3,0.9638986013986015,0.9664608013362931
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,50/50,4,0.9598139861367025,0.9615926708949964
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,67/33,0,0.9077786688051324,0.9123376623376623
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,67/33,1,0.9439935064935066,0.9483368356311824
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,67/33,2,0.9740825212523325,0.9703703703703703
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,67/33,3,0.9814814814814814,0.9850715322413436
house_votes_84,gpt-4o,mlp,True,5,1,False,0,1,67/33,4,0.963095238095238,0.9641986972303714
house_votes_84,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,0,0.9535305205161664,0.9540786083253693
house_votes_84,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,1,0.9434565434565434,0.9418645164501518
